t,mode,q1,q2,q3,q4,q5,q6,ee_x,ee_y,ee_z,des_x,des_y,des_z
38.4004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4108,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4205,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4318,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4410,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4505,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4606,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4726,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4825,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.4920,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5013,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5123,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5210,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5317,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5406,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5507,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5611,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5715,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5810,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.5908,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6104,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6210,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6314,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6414,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6507,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6604,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6704,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6815,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.6907,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7006,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7106,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7217,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7316,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7404,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7504,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7607,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7713,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7811,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.7907,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8013,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8105,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8205,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8314,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8403,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8505,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8608,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8714,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8805,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.8916,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9104,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9207,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9318,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9414,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9505,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9611,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9713,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9813,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
38.9905,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0009,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0104,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0204,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0317,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0404,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0505,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0618,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0716,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0807,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.0906,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1003,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1105,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1206,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1311,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1415,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1514,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1611,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1708,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1814,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.1905,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2003,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2103,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2204,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2306,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2404,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2504,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2608,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2710,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2808,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.2904,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3014,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3103,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3204,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3315,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3411,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3506,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3603,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3715,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3806,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.3904,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4105,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4215,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4308,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4417,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4510,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4607,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4707,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4815,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.4907,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5105,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5205,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5327,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5413,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5505,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5604,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5709,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5808,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.5904,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6007,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6112,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6205,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6305,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6417,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6506,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6619,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6715,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6805,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.6905,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7104,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7204,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7314,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7404,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7505,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7609,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7714,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7805,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.7917,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8003,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8103,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8204,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8313,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8404,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8504,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8610,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8708,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8804,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.8904,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9004,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9103,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9205,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9314,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9410,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9515,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9613,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9707,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9806,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
39.9906,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
40.0009,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
40.0104,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
40.0204,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
40.0311,joint,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393413,1.434712,0.000000,1.393413,1.434712,0.000000
